model,benchmark,resample_id,k,recall,precision,jaccard,snr_k16,snr_k8,regime_flip,num_scored_in_overlap,partial_frs_estimate
Phi-4-Reas.,AQuA,1,8,0.9166666666666666,0.4594594594594595,0.4410377358490566,0.4123489947562114,0.410774625215924,False,24,77.60416666666667
Phi-4-Reas.,AQuA,2,8,0.9803921568627451,0.4914004914004914,0.48661800486618007,0.4123489947562114,0.40821060334519305,False,25,83.75
Phi-4-Reas.,AQuA,3,8,1.0,0.5012285012285013,0.5012285012285013,0.4123489947562114,0.458790375459238,False,28,85.71428571428571
Phi-4-Reas.,AQuA,4,8,0.9754901960784313,0.48894348894348894,0.4830097087378641,0.4123489947562114,0.4005735694824369,False,28,82.8125
Phi-4-Reas.,AQuA,5,8,1.0,0.5012285012285013,0.5012285012285013,0.4123489947562114,0.4085393763460575,False,24,84.89583333333333
Phi-4-Reas.,AQuA,6,8,0.9656862745098039,0.48402948402948404,0.4758454106280193,0.4123489947562114,0.483819257382471,False,26,85.33653846153847
Phi-4-Reas.,AQuA,7,8,0.8872549019607843,0.44471744471744473,0.42093023255813955,0.4123489947562114,0.42277703503813024,False,29,80.81896551724138
Phi-4-Reas.,AQuA,8,8,1.0,0.5012285012285013,0.5012285012285013,0.4123489947562114,0.41935340988659303,False,29,81.68103448275862
Phi-4-Reas.,AQuA,9,8,0.9901960784313726,0.4963144963144963,0.4938875305623472,0.4123489947562114,0.38522865107700144,False,18,83.33333333333333
Phi-4-Reas.,AQuA,0,4,0.9705882352941176,0.24324324324324326,0.24146341463414633,0.4123489947562114,0.5155153341521055,False,12,76.5625
Phi-4-Reas.,AQuA,1,4,1.0,0.25061425061425063,0.25061425061425063,0.4123489947562114,0.454756061768932,False,8,75.0
Phi-4-Reas.,AQuA,2,4,0.8627450980392157,0.21621621621621623,0.20902612826603326,0.4123489947562114,0.3457461983580574,False,7,88.39285714285714
Phi-4-Reas.,AQuA,3,4,1.0,0.25061425061425063,0.25061425061425063,0.4123489947562114,0.3955129818423738,False,13,82.6923076923077
Phi-4-Reas.,AQuA,4,4,1.0,0.25061425061425063,0.25061425061425063,0.4123489947562114,0.4388825119035371,False,12,83.33333333333333
Phi-4-Reas.,AQuA,5,4,0.9705882352941176,0.24324324324324326,0.24146341463414633,0.4123489947562114,0.36239658557145865,False,15,77.08333333333333
Phi-4-Reas.,AQuA,6,4,0.9411764705882353,0.23587223587223588,0.2324455205811138,0.4123489947562114,0.3434992822442169,False,11,76.13636363636364
Phi-4-Reas.,AQuA,7,4,1.0,0.25061425061425063,0.25061425061425063,0.4123489947562114,0.427736584998451,False,13,87.01923076923077
Phi-4-Reas.,AQuA,8,4,0.9411764705882353,0.23587223587223588,0.2324455205811138,0.4123489947562114,0.4322455065903234,False,10,74.375
Phi-4-Reas.,AQuA,9,4,0.8725490196078431,0.21867321867321868,0.2119047619047619,0.4123489947562114,0.46427601665773194,False,14,81.25
Phi-4-Reas.,CommonsenseQA,0,8,1.0,0.5,0.5,-0.1657209945236099,-0.19412565679986693,False,24,33.59375
Phi-4-Reas.,CommonsenseQA,1,8,0.977482088024565,0.4887410440122825,0.4832995951417004,-0.1657209945236099,-0.14065881453799162,False,23,39.40217391304348
Phi-4-Reas.,CommonsenseQA,2,8,0.984646878198567,0.4923234390992835,0.48857287963433216,-0.1657209945236099,-0.1820295716435868,False,24,23.177083333333332
Phi-4-Reas.,CommonsenseQA,3,8,0.9815762538382804,0.4907881269191402,0.48630831643002026,-0.1657209945236099,-0.12089565193793085,False,25,33.25
Phi-4-Reas.,CommonsenseQA,4,8,1.0,0.5,0.5,-0.1657209945236099,-0.1458829485763856,False,26,31.25
Phi-4-Reas.,CommonsenseQA,5,8,0.9805527123848515,0.49027635619242577,0.48555499239736444,-0.1657209945236099,-0.1427540743673206,False,20,30.9375
Phi-4-Reas.,CommonsenseQA,6,8,1.0,0.5,0.5,-0.1657209945236099,-0.15363529826177202,False,24,37.239583333333336
Phi-4-Reas.,CommonsenseQA,7,8,0.977482088024565,0.4887410440122825,0.4832995951417004,-0.1657209945236099,-0.18024785602673873,False,22,38.06818181818182
Phi-4-Reas.,CommonsenseQA,8,8,1.0,0.5,0.5,-0.1657209945236099,-0.1618791292670256,False,23,32.880434782608695
Phi-4-Reas.,CommonsenseQA,9,8,1.0,0.5,0.5,-0.1657209945236099,-0.16510049712984365,False,26,36.77884615384615
Phi-4-Reas.,CommonsenseQA,0,4,1.0,0.2502558853633572,0.2502558853633572,-0.1657209945236099,-0.1786862589379131,False,15,38.333333333333336
Phi-4-Reas.,CommonsenseQA,1,4,1.0,0.2502558853633572,0.2502558853633572,-0.1657209945236099,-0.18594315733763825,False,11,22.727272727272727
Phi-4-Reas.,CommonsenseQA,2,4,1.0,0.2502558853633572,0.2502558853633572,-0.1657209945236099,-0.1643553640540219,False,8,22.65625
Phi-4-Reas.,CommonsenseQA,3,4,0.9918200408997955,0.24820880245649948,0.24770173646578142,-0.1657209945236099,-0.1443487316422751,False,15,29.166666666666668
Phi-4-Reas.,CommonsenseQA,4,4,1.0,0.2502558853633572,0.2502558853633572,-0.1657209945236099,-0.1521270212276796,False,12,40.104166666666664
Phi-4-Reas.,CommonsenseQA,5,4,1.0,0.2502558853633572,0.2502558853633572,-0.1657209945236099,-0.174429512670096,False,10,45.625
Phi-4-Reas.,CommonsenseQA,6,4,0.9713701431492843,0.24309109518935518,0.24136178861788618,-0.1657209945236099,-0.17505123000448172,False,13,39.42307692307692
Phi-4-Reas.,CommonsenseQA,7,4,1.0,0.2502558853633572,0.2502558853633572,-0.1657209945236099,-0.19634145311913145,False,14,31.25
Phi-4-Reas.,CommonsenseQA,8,4,1.0,0.2502558853633572,0.2502558853633572,-0.1657209945236099,-0.20934672151921682,False,12,25.520833333333332
Phi-4-Reas.,CommonsenseQA,9,4,1.0,0.2502558853633572,0.2502558853633572,-0.1657209945236099,-0.1451757020859579,False,21,40.476190476190474
Phi-4-Reas.,GPQA,0,8,0.9526462395543176,0.4769874476987448,0.4659400544959128,0.09950819622906268,0.12793563321645954,False,25,59.0
Phi-4-Reas.,GPQA,1,8,1.0,0.500697350069735,0.500697350069735,0.09950819622906268,0.11453124606823002,False,23,57.880434782608695
Phi-4-Reas.,GPQA,2,8,1.0,0.500697350069735,0.500697350069735,0.09950819622906268,0.1012727903200097,False,22,71.02272727272727
Phi-4-Reas.,GPQA,3,8,1.0,0.500697350069735,0.500697350069735,0.09950819622906268,0.07221859927773067,False,24,56.25
Phi-4-Reas.,GPQA,4,8,1.0,0.500697350069735,0.500697350069735,0.09950819622906268,0.10000463491331747,False,25,66.5
Phi-4-Reas.,GPQA,5,8,0.9721448467966574,0.48675034867503486,0.48005502063273725,0.09950819622906268,0.13353303801994387,False,26,66.58653846153847
Phi-4-Reas.,GPQA,6,8,0.935933147632312,0.4686192468619247,0.4540540540540541,0.09950819622906268,0.10118497042785748,False,22,63.35227272727273
Phi-4-Reas.,GPQA,7,8,1.0,0.500697350069735,0.500697350069735,0.09950819622906268,0.07690042975582796,False,24,70.57291666666667
Phi-4-Reas.,GPQA,8,8,1.0,0.500697350069735,0.500697350069735,0.09950819622906268,0.08665983988215992,False,25,56.25
Phi-4-Reas.,GPQA,9,8,1.0,0.500697350069735,0.500697350069735,0.09950819622906268,0.0983105175127003,False,22,62.78409090909091
Phi-4-Reas.,GPQA,0,4,0.9055555555555556,0.22733612273361228,0.2220708446866485,0.09950819622906268,0.14204314863330592,False,10,48.75
Phi-4-Reas.,GPQA,1,4,0.9333333333333333,0.23430962343096234,0.23045267489711935,0.09950819622906268,0.10563749488273909,False,10,55.0
Phi-4-Reas.,GPQA,2,4,1.0,0.2510460251046025,0.2510460251046025,0.09950819622906268,0.14736642654645116,False,8,71.09375
Phi-4-Reas.,GPQA,3,4,0.95,0.2384937238493724,0.23553719008264462,0.09950819622906268,0.10943810548377034,False,16,54.296875
Phi-4-Reas.,GPQA,4,4,0.9944444444444445,0.2496513249651325,0.24930362116991645,0.09950819622906268,0.10172998820663294,False,9,73.61111111111111
Phi-4-Reas.,GPQA,5,4,1.0,0.2510460251046025,0.2510460251046025,0.09950819622906268,0.15563224427142286,False,12,73.95833333333333
Phi-4-Reas.,GPQA,6,4,1.0,0.2510460251046025,0.2510460251046025,0.09950819622906268,0.07420518609302797,False,15,63.333333333333336
Phi-4-Reas.,GPQA,7,4,1.0,0.2510460251046025,0.2510460251046025,0.09950819622906268,0.13893163342281126,False,18,54.513888888888886
Phi-4-Reas.,GPQA,8,4,1.0,0.2510460251046025,0.2510460251046025,0.09950819622906268,0.12795161934334315,False,8,74.21875
Phi-4-Reas.,GPQA,9,4,1.0,0.2510460251046025,0.2510460251046025,0.09950819622906268,0.08326036601986019,False,16,65.625
Phi-4-Reas.,GSM8K,0,8,0.9763257575757576,0.4883941260066319,0.48267790262172283,0.3152720424519638,0.26081638728341716,False,24,78.64583333333333
Phi-4-Reas.,GSM8K,1,8,1.0,0.5002368545712932,0.5002368545712932,0.3152720424519638,0.281578356250669,False,22,87.2159090909091
Phi-4-Reas.,GSM8K,2,8,1.0,0.5002368545712932,0.5002368545712932,0.3152720424519638,0.29988016649805527,False,29,87.28448275862068
Phi-4-Reas.,GSM8K,3,8,0.9744318181818182,0.48744670772145904,0.4812909260991581,0.3152720424519638,0.2801313167693963,False,21,77.38095238095238
Phi-4-Reas.,GSM8K,4,8,1.0,0.5002368545712932,0.5002368545712932,0.3152720424519638,0.36273006140154357,False,28,83.48214285714286
Phi-4-Reas.,GSM8K,5,8,0.9914772727272727,0.49597347228801514,0.49386792452830186,0.3152720424519638,0.24443597978543044,False,30,87.08333333333333
Phi-4-Reas.,GSM8K,6,8,0.9734848484848485,0.48697299857887255,0.48059841047218327,0.3152720424519638,0.2568988102787243,False,26,82.9326923076923
Phi-4-Reas.,GSM8K,7,8,0.9763257575757576,0.4883941260066319,0.48267790262172283,0.3152720424519638,0.35741785800319914,False,26,81.00961538461539
Phi-4-Reas.,GSM8K,8,8,0.9763257575757576,0.4883941260066319,0.48267790262172283,0.3152720424519638,0.3386856829939186,False,24,85.9375
Phi-4-Reas.,GSM8K,9,8,1.0,0.5002368545712932,0.5002368545712932,0.3152720424519638,0.29498422021926485,False,27,83.10185185185185
Phi-4-Reas.,GSM8K,0,4,1.0,0.2501184272856466,0.2501184272856466,0.3152720424519638,0.4247807178312821,False,11,81.81818181818181
Phi-4-Reas.,GSM8K,1,4,0.9507575757575758,0.23780198957839888,0.23490875058493216,0.3152720424519638,0.3321332298567787,False,6,90.625
Phi-4-Reas.,GSM8K,2,4,1.0,0.2501184272856466,0.2501184272856466,0.3152720424519638,0.3618523197482885,False,13,85.57692307692308
Phi-4-Reas.,GSM8K,3,4,1.0,0.2501184272856466,0.2501184272856466,0.3152720424519638,0.22194750356838525,False,11,86.36363636363636
Phi-4-Reas.,GSM8K,4,4,1.0,0.2501184272856466,0.2501184272856466,0.3152720424519638,0.30677937960100343,False,18,85.06944444444444
Phi-4-Reas.,GSM8K,5,4,1.0,0.2501184272856466,0.2501184272856466,0.3152720424519638,0.3313694699409755,False,15,76.25
Phi-4-Reas.,GSM8K,6,4,0.9924242424242424,0.2482235907153008,0.24775413711583924,0.3152720424519638,0.4054958362965796,False,8,85.9375
Phi-4-Reas.,GSM8K,7,4,1.0,0.2501184272856466,0.2501184272856466,0.3152720424519638,0.2116765097976652,False,16,83.984375
Phi-4-Reas.,GSM8K,8,4,1.0,0.2501184272856466,0.2501184272856466,0.3152720424519638,0.31687552288503157,False,15,88.33333333333333
Phi-4-Reas.,GSM8K,9,4,0.9829545454545454,0.24585504500236854,0.24481132075471698,0.3152720424519638,0.215605291237335,False,13,87.01923076923077
Phi-4-Reas.,MATH500,0,8,1.0,0.5,0.5,0.31462347142848995,0.2935257792846167,False,27,76.62037037037037
Phi-4-Reas.,MATH500,1,8,1.0,0.5,0.5,0.31462347142848995,0.3315735201740073,False,26,85.33653846153847
Phi-4-Reas.,MATH500,2,8,1.0,0.5,0.5,0.31462347142848995,0.3482395913152431,False,27,76.62037037037037
Phi-4-Reas.,MATH500,3,8,0.985,0.4925,0.48883374689826303,0.31462347142848995,0.3997452953872574,False,23,78.26086956521739
Phi-4-Reas.,MATH500,4,8,0.955,0.4775,0.4669926650366748,0.31462347142848995,0.3238020446263012,False,17,78.30882352941177
Phi-4-Reas.,MATH500,5,8,0.995,0.4975,0.49625935162094764,0.31462347142848995,0.33388564284833877,False,22,78.125
Phi-4-Reas.,MATH500,6,8,1.0,0.5,0.5,0.31462347142848995,0.37256108640439123,False,22,78.125
Phi-4-Reas.,MATH500,7,8,1.0,0.5,0.5,0.31462347142848995,0.24010197823977678,False,25,72.25
Phi-4-Reas.,MATH500,8,8,0.95,0.475,0.4634146341463415,0.31462347142848995,0.33031421405914424,False,26,84.13461538461539
Phi-4-Reas.,MATH500,9,8,1.0,0.5,0.5,0.31462347142848995,0.2554082809806567,False,30,79.58333333333333
Phi-4-Reas.,MATH500,0,4,0.945,0.23625,0.23304562268803947,0.31462347142848995,0.32123794106993603,False,10,71.25
Phi-4-Reas.,MATH500,1,4,1.0,0.25,0.25,0.31462347142848995,0.1826847567149789,False,10,83.75
Phi-4-Reas.,MATH500,2,4,1.0,0.25,0.25,0.31462347142848995,0.2898559428656439,False,14,70.08928571428571
Phi-4-Reas.,MATH500,3,4,1.0,0.25,0.25,0.31462347142848995,0.24009215988422097,False,10,78.75
Phi-4-Reas.,MATH500,4,4,0.955,0.23875,0.2360939431396786,0.31462347142848995,0.37424296802242035,False,8,80.46875
Phi-4-Reas.,MATH500,5,4,1.0,0.25,0.25,0.31462347142848995,0.2861354238632765,False,9,87.5
Phi-4-Reas.,MATH500,6,4,0.945,0.23625,0.23304562268803947,0.31462347142848995,0.2742255247329117,False,12,83.33333333333333
Phi-4-Reas.,MATH500,7,4,0.95,0.2375,0.2345679012345679,0.31462347142848995,0.3352540921302706,False,14,80.35714285714286
Phi-4-Reas.,MATH500,8,4,0.92,0.23,0.22549019607843138,0.31462347142848995,0.2901507021212405,False,12,74.47916666666667
Phi-4-Reas.,MATH500,9,4,1.0,0.25,0.25,0.31462347142848995,0.3557240691887156,False,15,80.0
Phi-4-Reas.,SVAMP,0,8,1.0,0.5,0.5,0.17403083905045602,0.2412290199398986,False,25,72.5
Phi-4-Reas.,SVAMP,1,8,0.995,0.4975,0.49625935162094764,0.17403083905045602,0.14688029583443138,False,28,71.65178571428571
Phi-4-Reas.,SVAMP,2,8,0.99125,0.495625,0.49346608587429996,0.17403083905045602,0.17374353634503734,False,24,76.04166666666667
Phi-4-Reas.,SVAMP,3,8,1.0,0.5,0.5,0.17403083905045602,0.23002995630771927,False,29,76.50862068965517
Phi-4-Reas.,SVAMP,4,8,0.96625,0.483125,0.47510755992624465,0.17403083905045602,0.22446785159529262,False,29,73.49137931034483
Phi-4-Reas.,SVAMP,5,8,1.0,0.5,0.5,0.17403083905045602,0.13390649621803202,False,21,80.95238095238095
Phi-4-Reas.,SVAMP,6,8,0.99875,0.499375,0.4990630855715178,0.17403083905045602,0.1160227865036452,False,23,72.28260869565217
Phi-4-Reas.,SVAMP,7,8,1.0,0.5,0.5,0.17403083905045602,0.2719865289977377,False,26,73.07692307692308
Phi-4-Reas.,SVAMP,8,8,0.9575,0.47875,0.46878824969400246,0.17403083905045602,0.19185581431291382,False,27,74.30555555555556
Phi-4-Reas.,SVAMP,9,8,0.9675,0.48375,0.47601476014760147,0.17403083905045602,0.17739444708394914,False,24,76.5625
Phi-4-Reas.,SVAMP,0,4,1.0,0.25,0.25,0.17403083905045602,0.2295136705418374,False,7,70.53571428571429
Phi-4-Reas.,SVAMP,1,4,0.9525,0.238125,0.23533045089561458,0.17403083905045602,0.0843002949646573,False,13,67.78846153846153
Phi-4-Reas.,SVAMP,2,4,1.0,0.25,0.25,0.17403083905045602,0.3182338344225985,False,16,78.90625
Phi-4-Reas.,SVAMP,3,4,1.0,0.25,0.25,0.17403083905045602,0.22462924940665505,False,16,71.484375
Phi-4-Reas.,SVAMP,4,4,0.995,0.24875,0.2484394506866417,0.17403083905045602,0.21313130874055722,False,14,72.32142857142857
Phi-4-Reas.,SVAMP,5,4,1.0,0.25,0.25,0.17403083905045602,0.197618706266501,False,8,71.875
Phi-4-Reas.,SVAMP,6,4,1.0,0.25,0.25,0.17403083905045602,0.1401776216311367,False,15,73.75
Phi-4-Reas.,SVAMP,7,4,0.9575,0.239375,0.23685837971552257,0.17403083905045602,0.08523428969496692,False,13,80.28846153846153
Phi-4-Reas.,SVAMP,8,4,1.0,0.25,0.25,0.17403083905045602,0.20048932668219055,False,13,70.67307692307692
Phi-4-Reas.,SVAMP,9,4,0.9425,0.235625,0.23228589032655575,0.17403083905045602,0.20220942291805796,False,15,62.083333333333336
Qwen2.5-7B,AQuA,0,8,0.9852941176470589,0.49385749385749383,0.4902439024390244,0.10301176385857566,0.09378958475819102,False,29,77.15517241379311
Qwen2.5-7B,AQuA,1,8,0.9607843137254902,0.48157248157248156,0.472289156626506,0.10301176385857566,0.15260829778168486,False,24,77.34375
Qwen2.5-7B,AQuA,2,8,0.9803921568627451,0.4914004914004914,0.48661800486618007,0.10301176385857566,0.15704181999424338,False,22,81.5340909090909
Qwen2.5-7B,AQuA,3,8,0.9607843137254902,0.48157248157248156,0.472289156626506,0.10301176385857566,0.09834607379032824,False,27,78.70370370370371
Qwen2.5-7B,AQuA,4,8,1.0,0.5012285012285013,0.5012285012285013,0.10301176385857566,0.16669218666570235,False,29,78.23275862068965
Qwen2.5-7B,AQuA,5,8,0.9950980392156863,0.4987714987714988,0.49754901960784315,0.10301176385857566,0.12316017721089076,False,25,79.0
Qwen2.5-7B,AQuA,6,8,1.0,0.5012285012285013,0.5012285012285013,0.10301176385857566,0.11740029191911142,False,31,75.20161290322581
Qwen2.5-7B,AQuA,7,8,0.8676470588235294,0.4348894348894349,0.4078341013824885,0.10301176385857566,0.0950750817911616,False,28,76.33928571428571
Qwen2.5-7B,AQuA,8,8,1.0,0.5012285012285013,0.5012285012285013,0.10301176385857566,0.0774801126445953,False,26,76.4423076923077
Qwen2.5-7B,AQuA,9,8,0.9558823529411765,0.47911547911547914,0.46875,0.10301176385857566,0.11394752934017612,False,25,74.75
Qwen2.5-7B,AQuA,0,4,1.0,0.25061425061425063,0.25061425061425063,0.10301176385857566,0.13666711031539983,False,16,74.609375
Qwen2.5-7B,AQuA,1,4,1.0,0.25061425061425063,0.25061425061425063,0.10301176385857566,0.061590478519331734,False,13,74.51923076923077
Qwen2.5-7B,AQuA,2,4,0.9509803921568627,0.23832923832923833,0.2354368932038835,0.10301176385857566,0.08807334624133592,False,17,69.8529411764706
Qwen2.5-7B,AQuA,3,4,1.0,0.25061425061425063,0.25061425061425063,0.10301176385857566,0.10176295318079452,False,9,68.05555555555556
Qwen2.5-7B,AQuA,4,4,1.0,0.25061425061425063,0.25061425061425063,0.10301176385857566,0.12330391403743986,False,16,78.125
Qwen2.5-7B,AQuA,5,4,1.0,0.25061425061425063,0.25061425061425063,0.10301176385857566,0.10874996181176406,False,12,80.20833333333333
Qwen2.5-7B,AQuA,6,4,1.0,0.25061425061425063,0.25061425061425063,0.10301176385857566,0.060714338355391556,False,10,73.75
Qwen2.5-7B,AQuA,7,4,1.0,0.25061425061425063,0.25061425061425063,0.10301176385857566,0.11335523960726984,False,12,79.6875
Qwen2.5-7B,AQuA,8,4,1.0,0.25061425061425063,0.25061425061425063,0.10301176385857566,0.11551339683229869,False,11,79.54545454545455
Qwen2.5-7B,AQuA,9,4,1.0,0.25061425061425063,0.25061425061425063,0.10301176385857566,0.11881098624185017,False,12,73.4375
Qwen2.5-7B,CommonsenseQA,0,8,0.9754350051177073,0.48771750255885365,0.48179979777553084,0.10476549614710133,0.09903491481475532,False,25,71.5
Qwen2.5-7B,CommonsenseQA,1,8,1.0,0.5,0.5,0.10476549614710133,0.09945043314919653,False,23,69.83695652173913
Qwen2.5-7B,CommonsenseQA,2,8,1.0,0.5,0.5,0.10476549614710133,0.11114871403712648,False,26,75.72115384615384
Qwen2.5-7B,CommonsenseQA,3,8,1.0,0.5,0.5,0.10476549614710133,0.10896611006619282,False,24,68.22916666666667
Qwen2.5-7B,CommonsenseQA,4,8,1.0,0.5,0.5,0.10476549614710133,0.09959409585995364,False,25,72.25
Qwen2.5-7B,CommonsenseQA,5,8,1.0,0.5,0.5,0.10476549614710133,0.13027072419557198,False,24,70.57291666666667
Qwen2.5-7B,CommonsenseQA,6,8,1.0,0.5,0.5,0.10476549614710133,0.10192407935044621,False,29,65.51724137931035
Qwen2.5-7B,CommonsenseQA,7,8,1.0,0.5,0.5,0.10476549614710133,0.10011773432577306,False,30,68.95833333333333
Qwen2.5-7B,CommonsenseQA,8,8,1.0,0.5,0.5,0.10476549614710133,0.08735497340813919,False,31,67.94354838709677
Qwen2.5-7B,CommonsenseQA,9,8,0.9907881269191402,0.4953940634595701,0.49312277126846665,0.10476549614710133,0.10675653067425941,False,24,74.47916666666667
Qwen2.5-7B,CommonsenseQA,0,4,1.0,0.2502558853633572,0.2502558853633572,0.10476549614710133,0.055658955443124714,False,18,69.09722222222223
Qwen2.5-7B,CommonsenseQA,1,4,0.9979550102249489,0.24974411463664278,0.249616368286445,0.10476549614710133,0.0722349815814133,False,15,69.58333333333333
Qwen2.5-7B,CommonsenseQA,2,4,1.0,0.2502558853633572,0.2502558853633572,0.10476549614710133,0.08725844194826486,False,14,74.10714285714286
Qwen2.5-7B,CommonsenseQA,3,4,1.0,0.2502558853633572,0.2502558853633572,0.10476549614710133,0.08070436396420913,False,13,66.82692307692308
Qwen2.5-7B,CommonsenseQA,4,4,0.9488752556237219,0.2374616171954964,0.23446184941889844,0.10476549614710133,0.08708252062362992,False,14,70.08928571428571
Qwen2.5-7B,CommonsenseQA,5,4,0.9366053169734151,0.23439099283520984,0.23073047858942067,0.10476549614710133,0.10207977529652969,False,12,67.70833333333333
Qwen2.5-7B,CommonsenseQA,6,4,0.9693251533742331,0.24257932446264074,0.24073133570340274,0.10476549614710133,0.1302929724389583,False,8,91.40625
Qwen2.5-7B,CommonsenseQA,7,4,0.9386503067484663,0.23490276356192427,0.2313508064516129,0.10476549614710133,0.092274103675882,False,16,67.1875
Qwen2.5-7B,CommonsenseQA,8,4,0.9366053169734151,0.23439099283520984,0.23073047858942067,0.10476549614710133,0.08664729812409223,False,11,72.72727272727273
Qwen2.5-7B,CommonsenseQA,9,4,0.9631901840490797,0.24104401228249744,0.23884381338742394,0.10476549614710133,0.09399085375895429,False,11,87.5
Qwen2.5-7B,GPQA,0,8,1.0,0.500697350069735,0.500697350069735,0.07588881352737642,0.1146667880012776,False,28,56.026785714285715
Qwen2.5-7B,GPQA,1,8,0.9665738161559888,0.4839609483960948,0.47599451303155005,0.07588881352737642,0.06967244982433372,False,28,59.151785714285715
Qwen2.5-7B,GPQA,2,8,1.0,0.500697350069735,0.500697350069735,0.07588881352737642,0.06890156512556017,False,27,54.629629629629626
Qwen2.5-7B,GPQA,3,8,1.0,0.500697350069735,0.500697350069735,0.07588881352737642,0.07405350680256484,False,21,55.654761904761905
Qwen2.5-7B,GPQA,4,8,0.9637883008356546,0.4825662482566248,0.473972602739726,0.07588881352737642,0.0549269930053941,False,23,51.630434782608695
Qwen2.5-7B,GPQA,5,8,1.0,0.500697350069735,0.500697350069735,0.07588881352737642,0.05915135392048756,False,21,47.916666666666664
Qwen2.5-7B,GPQA,6,8,0.9860724233983287,0.49372384937238495,0.4903047091412742,0.07588881352737642,0.09200878057867341,False,24,56.25
Qwen2.5-7B,GPQA,7,8,0.9944289693593314,0.497907949790795,0.4965229485396384,0.07588881352737642,0.08408465878842261,False,24,51.041666666666664
Qwen2.5-7B,GPQA,8,8,0.9526462395543176,0.4769874476987448,0.4659400544959128,0.07588881352737642,0.0884487332600878,False,24,55.46875
Qwen2.5-7B,GPQA,9,8,1.0,0.500697350069735,0.500697350069735,0.07588881352737642,0.07991304279579985,False,23,51.358695652173914
Qwen2.5-7B,GPQA,0,4,0.9888888888888889,0.2482566248256625,0.24756606397774686,0.07588881352737642,-0.02172368585619342,True,9,46.52777777777778
Qwen2.5-7B,GPQA,1,4,1.0,0.2510460251046025,0.2510460251046025,0.07588881352737642,0.04164318295637799,False,16,47.65625
Qwen2.5-7B,GPQA,2,4,1.0,0.2510460251046025,0.2510460251046025,0.07588881352737642,0.1464728608494606,False,12,61.458333333333336
Qwen2.5-7B,GPQA,3,4,1.0,0.2510460251046025,0.2510460251046025,0.07588881352737642,0.09597738339480136,False,8,64.84375
Qwen2.5-7B,GPQA,4,4,0.8888888888888888,0.22315202231520223,0.21709633649932158,0.07588881352737642,0.10922874946084242,False,14,54.464285714285715
Qwen2.5-7B,GPQA,5,4,0.9944444444444445,0.2496513249651325,0.24930362116991645,0.07588881352737642,0.1531352705203501,False,13,52.88461538461539
Qwen2.5-7B,GPQA,6,4,1.0,0.2510460251046025,0.2510460251046025,0.07588881352737642,0.035313511057782306,False,17,54.779411764705884
Qwen2.5-7B,GPQA,7,4,1.0,0.2510460251046025,0.2510460251046025,0.07588881352737642,0.09590287418767451,False,14,48.660714285714285
Qwen2.5-7B,GPQA,8,4,0.9555555555555556,0.2398884239888424,0.23724137931034484,0.07588881352737642,0.03874777332270097,False,13,62.01923076923077
Qwen2.5-7B,GPQA,9,4,1.0,0.2510460251046025,0.2510460251046025,0.07588881352737642,0.06561079927442685,False,13,58.17307692307692
Qwen2.5-7B,GSM8K,0,8,0.9791666666666666,0.4898152534343913,0.48476324425691514,-0.7993410690613474,-0.7860277752757637,False,28,66.29464285714286
Qwen2.5-7B,GSM8K,1,8,0.9981060606060606,0.4992894362861203,0.4988168480832939,-0.7993410690613474,-0.7678276401750583,False,29,66.59482758620689
Qwen2.5-7B,GSM8K,2,8,1.0,0.5002368545712932,0.5002368545712932,-0.7993410690613474,-0.8002897257635851,False,26,64.1826923076923
Qwen2.5-7B,GSM8K,3,8,1.0,0.5002368545712932,0.5002368545712932,-0.7993410690613474,-0.7921994540609527,False,25,66.25
Qwen2.5-7B,GSM8K,4,8,0.9744318181818182,0.48744670772145904,0.4812909260991581,-0.7993410690613474,-0.81512526858243,False,23,69.83695652173913
Qwen2.5-7B,GSM8K,5,8,0.9488636363636364,0.47465656087162483,0.4628175519630485,-0.7993410690613474,-0.7895584301312912,False,18,62.15277777777778
Qwen2.5-7B,GSM8K,6,8,0.9952651515151515,0.497868308858361,0.4966918714555766,-0.7993410690613474,-0.840876769241996,False,26,68.99038461538461
Qwen2.5-7B,GSM8K,7,8,1.0,0.5002368545712932,0.5002368545712932,-0.7993410690613474,-0.8028449151903262,False,31,63.50806451612903
Qwen2.5-7B,GSM8K,8,8,1.0,0.5002368545712932,0.5002368545712932,-0.7993410690613474,-0.7908507421399998,False,22,63.06818181818182
Qwen2.5-7B,GSM8K,9,8,1.0,0.5002368545712932,0.5002368545712932,-0.7993410690613474,-0.8121476151340431,False,25,66.75
Qwen2.5-7B,GSM8K,0,4,0.9696969696969697,0.24253908100426338,0.24071462153267512,-0.7993410690613474,-0.802706237123724,False,15,60.833333333333336
Qwen2.5-7B,GSM8K,1,4,1.0,0.2501184272856466,0.2501184272856466,-0.7993410690613474,-0.8067467309786234,False,10,64.375
Qwen2.5-7B,GSM8K,2,4,0.9962121212121212,0.2491710090004737,0.2489351632749645,-0.7993410690613474,-0.7705348352453796,False,10,70.625
Qwen2.5-7B,GSM8K,3,4,0.9848484848484849,0.246328754144955,0.24539877300613497,-0.7993410690613474,-0.7993992907819388,False,13,66.34615384615384
Qwen2.5-7B,GSM8K,4,4,1.0,0.2501184272856466,0.2501184272856466,-0.7993410690613474,-0.8222967965015321,False,8,64.84375
